timestamp,tick_index,open,high,low,close,volume,macd_fast,macd_slow,macd_diff,signal,hist,ema10,ema20,ema50,ema100,ema200,ema10_vs_20,ema20_vs_50,rsi_extreme,pine_bar_color,pine_bg_color,jerk_raw,acc_smooth,velocity,norm_jerk,pos_norm_20,tr_5d_avg,tr_20d_avg,tr_ratio_5d_20d,tr_ratio_20d_60d,readable_time
1755648000000,787,112872.95,114615.38,112380.00,114271.24,15636.3419,-30.4421,-30.4421,-30.4421,571.2817,-601.7239,116349.2530,116687.8800,114937.0293,110511.8371,103163.5766,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,18.7290,2257.98,2823.7630,0.7916,0,2025-08-20 00:00:00
1755734400000,788,114271.23,114821.76,112015.67,112500.00,10839.6924,-348.3405,-348.3405,-348.3405,387.3573,-735.6978,115649.3888,116289.0343,114841.4596,110551.2067,103256.4764,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,4.6200,2668.1960,2797.5965,1.0030,0,2025-08-21 00:00:00
1755820800000,789,112500.00,117429.05,111684.79,116935.99,23128.0904,-239.5684,-239.5684,-239.5684,261.9721,-501.5405,115883.3163,116350.6492,114923.5980,110677.6381,103392.5909,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,41.0596,3536.49,2981.7850,1.9265,0,2025-08-22 00:00:00
1755907200000,790,116936.00,117030.00,114560.00,115438.05,11329.3620,-271.1117,-271.1117,-271.1117,155.3554,-426.4671,115802.3588,116263.7349,114943.7726,110771.9036,103512.4463,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,29.3471,3449.7680,2961.2865,0.8341,0,2025-08-23 00:00:00
1755993600000,791,115438.06,115666.68,110680.00,113493.59,21175.9846,-447.8492,-447.8492,-447.8492,34.7145,-482.5636,115382.5826,115999.9116,114886.9027,110825.7984,103611.7611,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,20.3972,3648.4820,3130.0005,1.5932,0,2025-08-24 00:00:00
1756080000000,792,113493.59,113667.28,109274.10,110111.98,25182.7938,-850.9731,-850.9731,-850.9731,-142.4231,-708.5500,114424.2912,115439.1562,114699.6508,110811.6634,103676.4399,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,5.5124,4080.0420,3225.7690,1.3619,0,2025-08-25 00:00:00
1756166400000,793,110111.98,112371.00,108666.66,111763.22,18452.4388,-1025.3903,-1025.3903,-1025.3903,-319.0165,-706.3738,113940.4601,115089.0671,114584.4967,110830.5061,103756.9054,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,19.5894,4259.6920,3292.9425,1.1249,0,2025-08-26 00:00:00
1756252800000,794,111763.22,112625.00,110345.42,111262.01,13392.6088,-1190.3392,-1190.3392,-1190.3392,-493.2811,-697.0582,113453.4692,114724.5854,114454.2031,110839.0507,103831.5830,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,16.4186,3566.7560,3238.8215,0.7038,0,2025-08-27 00:00:00
1756339200000,795,111262.01,113485.90,110862.42,112566.90,11104.2774,-1201.9138,-1201.9138,-1201.9138,-635.0076,-566.9062,113292.2748,114519.0916,114380.1912,110873.2656,103918.5016,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,24.6736,3597.4520,3282.4310,0.7992,0,2025-08-28 00:00:00
1756425600000,796,112566.90,112638.64,107463.90,108377.40,22580.3104,-1531.4903,-1531.4903,-1531.4903,-814.3041,-717.1861,112398.6612,113934.1686,114144.7876,110823.8425,103962.8688,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,5.3703,3635.0640,3458.9220,1.4961,0,2025-08-29 00:00:00
1756512000000,797,108377.40,108926.15,107350.10,108816.33,10708.3916,-1737.2382,-1737.2382,-1737.2382,-998.8910,-738.3473,111747.3282,113446.7554,113935.8285,110784.0898,104011.1619,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,8.5625,3071.6380,3395.2005,0.4642,0,2025-08-30 00:00:00
1756598400000,798,108816.33,109480.02,108076.93,108246.35,9489.5160,-1924.1077,-1924.1077,-1924.1077,-1183.9343,-740.1734,111110.7867,112951.4787,113712.7117,110733.8375,104053.3031,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,5.2339,2611.3880,3251.1025,0.4316,0,2025-08-31 00:00:00
1756684800000,799,108246.36,109912.40,107255.00,109237.42,16053.6022,-1969.5285,-1969.5285,-1969.5285,-1341.0531,-628.4754,110770.1746,112597.7588,113537.2101,110704.2055,104104.8863,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,11.5130,2686.9520,3278.1245,0.8106,0,2025-09-01 00:00:00
1756771200000,800,109237.43,111771.52,108393.39,111240.01,18510.2876,-1822.9191,-1822.9191,-1822.9191,-1437.4263,-385.4928,110855.5992,112468.4494,113447.1238,110714.8155,104175.8826,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,23.1431,2837.8820,3209.6875,1.0525,0,2025-09-02 00:00:00
1756857600000,801,111240.01,112575.27,110528.71,111705.71,11773.7208,-1650.1303,-1650.1303,-1650.1303,-1479.9671,-170.1632,111010.1648,112395.8075,113378.8330,110734.4371,104250.8063,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,37.2076,2212.2460,2947.3155,0.6944,0,2025-09-03 00:00:00
1756944000000,802,111705.72,112180.00,109329.12,110730.87,12203.1354,-1573.7146,-1573.7146,-1573.7146,-1498.7166,-74.9979,110959.3839,112237.2421,113274.9914,110734.3665,104315.2845,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,30.7056,2467.2120,2969.2180,0.9601,0,2025-09-04 00:00:00
1757030400000,803,110730.87,113384.62,110206.96,110659.99,21587.4089,-1501.5649,-1501.5649,-1501.5649,-1499.2863,-2.2786,110904.9487,112087.0276,113172.4423,110732.8937,104378.4159,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,30.0794,2822.1260,3090.3505,1.0283,0,2025-09-05 00:00:00
1757116800000,804,110660.00,111307.70,109977.00,110187.97,5000.2990,-1465.5795,-1465.5795,-1465.5795,-1492.5449,26.9654,110774.5889,111906.1650,113055.4042,110722.1031,104436.2224,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,28.5066,2556.7860,3086.7460,0.4311,0,2025-09-06 00:00:00
1757203200000,805,110187.98,111600.00,110180.00,111137.34,5681.2994,-1344.9508,-1344.9508,-1344.9508,-1463.0261,118.0753,110840.5437,111832.9435,112980.1860,110730.3256,104502.9002,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,38.1592,2165.16,3012.5655,0.4714,0,2025-09-07 00:00:00
1757289600000,806,111137.35,112924.37,110621.78,112065.23,11582.4021,-1161.0944,-1161.0944,-1161.0944,-1402.6398,241.5453,111063.2139,111855.0661,112944.3053,110756.7594,104578.1473,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,47.2794,2216.3660,2928.0395,0.7864,0,2025-09-08 00:00:00
1757376000000,807,112065.23,113293.29,110766.66,111546.39,15379.2825,-1045.2045,-1045.2045,-1045.2045,-1331.1527,285.9482,111151.0641,111825.6683,112889.4851,110772.3956,104647.4830,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,42.1798,2151.5160,2942.6020,0.8586,0,2025-09-09 00:00:00
1757462400000,808,111546.38,114313.13,110917.45,113960.00,17517.4182,-749.9577,-749.9577,-749.9577,-1214.9137,464.9560,111661.7797,112028.9380,112931.4661,110835.5165,104740.1449,Bearish,Bearish,Normal,LightGreen,lightred,0,0,0,0,65.9030,2195.12,2972.0815,1.1425,0,2025-09-10 00:00:00
1757548800000,809,113960.00,115488.09,113430.00,115482.69,13676.7312,-388.6242,-388.6242,-388.6242,-1049.6558,661.0316,112356.4907,112357.8668,113031.5141,110927.5398,104847.0359,Bearish,Bearish,Normal,LightGreen,lightred,0,0,0,0,84.1707,2340.5980,2787.7730,0.7383,0,2025-09-11 00:00:00
1757635200000,810,115482.69,116665.63,114740.99,116029.42,15324.1072,-57.4857,-57.4857,-57.4857,-851.2218,793.7361,113024.2960,112707.5385,113149.0790,111028.5671,104958.3034,Bullish,Bearish,Overbought,Purple,lightred,0,0,0,0,93.2395,2441.5260,2760.5050,0.6972,0,2025-09-12 00:00:00
1757721600000,811,116029.41,116298.78,115127.27,115918.29,8269.4039,193.7433,193.7433,193.7433,-642.2288,835.9721,113550.4767,113013.3244,113257.6755,111125.3933,105067.3580,Bullish,Bearish,Overbought,Purple,lightred,0,0,0,0,92.0586,2215.31,2569.7465,0.4559,0,2025-09-13 00:00:00
1757808000000,812,115918.29,116165.19,115135.00,115268.01,6707.6020,336.4931,336.4931,336.4931,-446.4844,782.9775,113862.7555,113228.0563,113336.5122,111207.4253,105168.8570,Bullish,Bearish,Overbought,Purple,lightred,0,0,0,0,85.1485,1916.0220,2401.5970,0.4290,0,2025-09-14 00:00:00
1757894400000,813,115268.01,116757.99,114384.00,115349.71,13212.5115,451.0168,451.0168,451.0168,-266.9841,718.0010,114133.1109,113430.1186,113415.4611,111289.4507,105270.1590,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,85.1807,1711.6840,2335.0795,1.0167,0,2025-09-15 00:00:00
1757980800000,814,115349.71,116964.27,114737.11,116788.96,10926.9094,650.4156,650.4156,650.4156,-83.5042,733.9198,114615.9925,113750.0082,113547.7552,111398.3519,105384.7739,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,98.1944,1745.4980,2332.4585,0.9549,0,2025-09-16 00:00:00
1758067200000,815,116788.96,117286.73,114720.81,116447.59,16754.2454,771.9957,771.9957,771.9957,87.5958,684.3999,114949.0103,114006.9208,113661.4742,111498.3368,105494.8517,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,91.6351,1873.7540,2329.5805,1.1015,0,2025-09-17 00:00:00
1758153600000,816,116447.60,117900.00,116092.76,117073.53,11657.2336,908.3856,908.3856,908.3856,251.7538,656.6319,115335.2866,114298.9788,113795.2803,111608.7367,105610.0624,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,92.2361,2000.90,2161.2055,0.8362,0,2025-09-18 00:00:00
1758240000000,817,117073.53,117459.99,115100.00,115632.38,8992.0906,889.9284,889.9284,889.9284,379.3887,510.5397,115389.3036,114425.9694,113867.3234,111688.4128,105709.7870,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,78.6978,2266.86,2200.4025,1.0725,0,2025-09-19 00:00:00
1758326400000,818,115632.39,116121.81,115408.47,115685.63,4674.9275,869.5738,869.5738,869.5738,477.4257,392.1481,115443.1811,114545.9371,113938.6296,111767.5656,105809.0491,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,79.1980,1934.73,2165.9150,0.3293,0,2025-09-20 00:00:00
1758412800000,819,115685.63,115819.06,115188.00,115232.29,4511.5222,807.5529,807.5529,807.5529,543.4511,264.1017,115404.8373,114611.3040,113989.3614,111836.1740,105902.8127,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,71.9384,1615.51,2064.5980,0.3057,0,2025-09-21 00:00:00
1758499200000,820,115232.29,115379.25,111800.00,112650.99,20781.7136,543.8425,543.8425,543.8425,543.5294,0.3131,114904.1378,114424.6074,113936.8762,111852.3090,105969.9587,Bullish,Bullish,Normal,PureGreen,green,0,0,0,0,38.7576,1818.1760,2074.6540,1.7252,0,2025-09-22 00:00:00
1758585600000,821,112650.99,113290.50,111458.73,111998.80,12301.3203,279.0076,279.0076,279.0076,490.6250,-211.6175,114375.8945,114193.5782,113860.8732,111855.2098,106029.9472,Bullish,Bullish,Normal,PureGreen,green,0,0,0,0,31.1483,1823.0820,2063.9145,0.8875,0,2025-09-23 00:00:00
1758672000000,822,111998.80,113940.00,111042.66,113307.00,12369.2597,172.6941,172.6941,172.6941,427.0388,-254.3448,114181.5501,114109.1422,113839.1527,111883.9581,106102.3557,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,42.0295,1930.5520,2066.2375,1.4022,0,2025-09-24 00:00:00
1758758400000,823,113307.01,113510.23,108631.51,108994.49,21231.1496,-256.5859,-256.5859,-256.5859,290.3139,-546.8998,113238.4482,113622.0324,113649.1659,111826.7409,106131.1332,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,3.9163,2763.6280,2151.2905,2.2678,0,2025-09-25 00:00:00
1758844800000,824,108994.49,110300.00,108620.07,109643.46,14243.0159,-538.2226,-538.2226,-538.2226,124.6066,-662.8292,112584.8140,113243.1208,113492.0794,111783.5076,106166.0817,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,11.0280,2973.4020,2168.7520,0.7746,0,2025-09-26 00:00:00
1758931200000,825,109643.46,109743.91,109064.40,109635.85,5501.7864,-753.3516,-753.3516,-753.3516,-50.9850,-702.3666,112048.6387,112899.5712,113340.8547,111740.9798,106200.6067,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,10.9460,2393.4540,2131.7275,0.3188,0,2025-09-27 00:00:00
1759017600000,826,109635.85,112350.00,109189.99,112163.95,7542.3316,-711.6430,-711.6430,-711.6430,-183.1166,-528.5263,112069.6044,112829.5120,113294.7016,111749.3554,106259.9435,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,38.1887,2659.1020,2174.5985,1.4531,0,2025-09-28 00:00:00
1759104000000,827,112163.96,114400.00,111560.65,114311.96,15541.1200,-499.5041,-499.5041,-499.5041,-246.3941,-253.1100,112477.3054,112970.6975,113334.5941,111800.1001,106340.0631,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,61.3355,2647.5040,2190.2345,1.2964,0,2025-09-29 00:00:00
1759190400000,828,114311.97,114792.00,112656.27,114048.93,15044.1563,-348.5886,-348.5886,-348.5886,-266.8330,-81.7556,112763.0554,113073.3863,113362.6073,111844.6313,106416.7682,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,58.5011,2098.9060,2127.2370,1.0040,0,2025-09-30 00:00:00
1759276800000,829,114048.94,118649.10,113966.67,118594.99,20036.3952,136.2712,136.2712,136.2712,-186.2122,322.4834,113823.4071,113599.2534,113567.7987,111978.3018,106537.9445,Bullish,Bullish,Normal,PureGreen,green,0,0,0,0,99.4605,2699.4060,2258.4540,2.0733,0,2025-10-01 00:00:00
1759363200000,830,118594.99,121022.07,118279.31,120529.35,19670.8350,668.9021,668.9021,668.9021,-15.1893,684.0915,115042.6695,114259.2626,113840.8008,112147.6295,106677.1625,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,96.0271,3112.0560,2299.36,1.1928,0,2025-10-02 00:00:00
1759449600000,831,120529.35,123894.99,119248.30,122232.00,23936.3280,1214.4067,1214.4067,1214.4067,230.7299,983.6768,116349.8205,115018.5709,114169.8674,112347.3200,106831.9370,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,89.1129,3409.3920,2473.1190,1.8789,0,2025-10-03 00:00:00
1759536000000,832,122232.21,122800.00,121510.00,122391.00,8208.1668,1640.6407,1640.6407,1640.6407,512.7120,1127.9286,117448.2167,115720.7070,114492.2648,112546.2048,106986.7536,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,90.1539,3099.5220,2486.1095,0.5189,0,2025-10-04 00:00:00
1759622400000,833,122390.99,125708.42,122136.00,123482.31,22043.0976,2042.9439,2042.9439,2042.9439,818.7584,1224.1855,118545.3246,116459.9073,114844.8155,112762.7613,107150.8884,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,86.9729,3386.86,2546.0310,1.4031,0,2025-10-05 00:00:00
1759708800000,834,123482.32,126199.63,123084.00,124658.54,19494.6288,2428.6877,2428.6877,2428.6877,1140.7443,1287.9435,119656.8183,117240.7294,115229.6675,112998.3213,107325.0939,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,91.2336,3073.50,2590.4545,1.2027,0,2025-10-06 00:00:00
1759795200000,835,124658.54,125126.00,120574.94,121332.95,21633.9938,2437.9421,2437.9421,2437.9421,1400.1838,1037.7582,119961.5695,117630.4647,115469.0119,113163.3634,107464.4756,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,72.3163,3435.16,2689.7115,1.6920,0,2025-10-07 00:00:00
1759881600000,836,121332.96,124197.25,121066.14,123306.00,17012.6180,2574.8041,2574.8041,2574.8041,1635.1079,939.6962,120569.6478,118170.9919,115776.3448,113364.2077,107622.1027,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,83.5398,3132.0440,2755.9050,1.1361,0,2025-10-08 00:00:00
1759968000000,837,123306.01,123762.94,119651.47,121662.40,21559.3601,2521.5763,2521.5763,2521.5763,1812.4016,709.1747,120768.3300,118503.5070,116007.1705,113528.5284,107761.8071,Bullish,Bullish,Overbought,Purple,green,0,0,0,0,74.1903,3696.3380,2843.4790,1.4459,0,2025-10-09 00:00:00
1760054400000,838,121662.41,122550.00,102000.00,112774.50,64171.9393,1742.1314,1742.1314,1742.1314,1798.3476,-56.2161,119314.9064,117957.8872,115880.3991,113513.5971,107811.6847,Bullish,Bullish,Normal,PureGreen,green,0,0,0,0,44.5234,7091.8540,3835.3120,5.3581,0,2025-10-10 00:00:00
1760140800000,839,112774.49,113322.39,109561.59,110644.40,35448.5165,941.6794,941.6794,941.6794,1627.0139,-685.3345,117738.4507,117261.3647,115675.0658,113456.7813,107839.8709,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,35.7212,7220.8880,3991.7990,0.9421,0,2025-10-11 00:00:00
1760227200000,840,110644.40,115770.00,109565.06,114958.80,32255.3027,647.9819,647.9819,647.9819,1431.2075,-783.2256,117233.0596,117042.0728,115646.9769,113486.5243,107910.7060,Bullish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,53.5496,7551.6640,4123.0835,1.5049,0,2025-10-12 00:00:00
1760313600000,841,114958.81,115963.81,113616.50,115166.00,22557.2403,427.0214,427.0214,427.0214,1230.3703,-803.3489,116857.2306,116863.3992,115628.1151,113519.7812,107982.8980,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,54.4058,7394.9040,4148.8605,0.5658,0,2025-10-13 00:00:00
1760400000000,842,115166.00,115409.96,109866.00,113028.14,31870.3297,78.4963,78.4963,78.4963,999.9955,-921.4992,116161.0323,116498.1364,115526.1553,113510.0457,108033.0994,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,45.5715,7681.4020,4281.1915,1.2950,0,2025-10-14 00:00:00
1760486400000,843,113028.13,113612.35,110164.00,110763.28,22986.4881,-376.1318,-376.1318,-376.1318,724.7700,-1100.9019,115179.6228,115951.9596,115339.3758,113455.6543,108060.2654,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,36.2125,4261.0720,4209.6730,0.8191,0,2025-10-15 00:00:00
1760572800000,844,110763.28,111982.45,107427.00,108194.28,29857.1725,-932.9700,-932.9700,-932.9700,393.2220,-1326.1920,113909.5605,115213.1330,115059.1760,113351.4687,108061.5989,Bearish,Bullish,Normal,LightRed,lightgreen,0,0,0,0,25.5966,4420.0020,4353.4490,1.0464,0,2025-10-16 00:00:00
1760659200000,845,108194.27,109240.00,103528.23,106431.68,37920.6684,-1499.2134,-1499.2134,-1499.2134,14.7349,-1513.9483,112549.9458,114376.8041,114720.8428,113214.4432,108045.3808,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,18.3130,4321.3680,4605.0620,1.2403,0,2025-10-17 00:00:00
1760745600000,846,106431.68,107499.00,106322.20,107185.01,11123.1877,-1865.6716,-1865.6716,-1865.6716,-361.3464,-1504.3252,111574.5030,113691.8713,114425.3200,113095.0485,108036.8199,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,21.4260,4087.2660,4505.9015,0.2612,0,2025-10-18 00:00:00
1760832000000,847,107185.00,109450.07,106103.36,108642.78,15480.6642,-2015.2322,-2015.2322,-2015.2322,-692.1235,-1323.1086,111041.4624,113211.0055,114198.5537,113006.8847,108042.8493,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,27.4499,3647.8160,4531.2695,0.7386,0,2025-10-19 00:00:00
1760918400000,848,108642.77,111705.56,107402.52,110532.09,19193.4416,-1958.7295,-1958.7295,-1958.7295,-945.4447,-1013.2847,110948.8493,112955.8707,114054.7708,112957.8789,108067.6179,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,35.2571,3818.7540,4639.6350,0.9275,0,2025-10-20 00:00:00
1761004800000,849,110532.09,114000.00,107473.72,108297.67,37228.0166,-2070.3836,-2070.3836,-2070.3836,-1170.4325,-899.9511,110466.8167,112512.2325,113829.0022,112865.5975,108069.9070,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,26.0238,4212.92,4731.8275,1.3792,0,2025-10-21 00:00:00
1761091200000,850,108297.66,109163.88,106666.69,107567.44,28610.7845,-2192.5197,-2192.5197,-2192.5197,-1374.8499,-817.6698,109939.6573,112041.2999,113583.4507,112760.6835,108064.9073,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,23.0063,3570.0040,4719.5490,0.5291,0,2025-10-22 00:00:00
1761177600000,851,107567.45,111293.61,107500.00,110078.18,17573.0929,-2062.9375,-2062.9375,-2062.9375,-1512.4675,-550.4701,109964.8432,111854.3361,113445.9891,112707.5646,108084.9399,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,33.3814,4093.3660,4676.8950,0.8111,0,2025-10-23 00:00:00
1761264000000,852,110078.19,112104.98,109700.01,111004.89,15005.1691,-1863.9782,-1863.9782,-1863.9782,-1582.7696,-281.2086,110153.9426,111773.4365,113350.2597,112673.8483,108113.9941,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,37.2109,3905.0180,4732.6435,0.5082,0,2025-10-24 00:00:00
1761350400000,853,111004.90,111943.19,110672.86,111646.27,6407.9686,-1635.6922,-1635.6922,-1635.6922,-1593.3541,-42.3381,110425.2749,111761.3254,113283.4366,112653.5002,108149.1411,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,39.8612,3298.4760,4617.5390,0.2751,0,2025-10-25 00:00:00
1761436800000,854,111646.27,115466.80,111260.45,114559.40,13454.4774,-1205.8088,-1205.8088,-1205.8088,-1515.8451,310.0362,111176.9340,112027.8087,113333.4744,112691.2408,108212.9248,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,54.3086,2834.49,4672.0750,0.9003,0,2025-10-26 00:00:00
1761523200000,855,114559.41,116400.00,113830.01,114107.65,21450.2324,-891.3013,-891.3013,-891.3013,-1390.9363,499.6350,111709.7915,112225.8888,113363.8342,112719.2885,108271.5788,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,54.5457,2849.05,4573.0215,0.5620,0,2025-10-27 00:00:00
1761609600000,856,114107.65,116086.00,112211.00,112898.45,15523.4226,-731.1953,-731.1953,-731.1953,-1258.9881,527.7928,111925.9112,112289.9423,113345.5838,112722.8363,108317.6173,Bearish,Bearish,Normal,LightGreen,lightred,0,0,0,0,50.0780,2865.3280,4610.2160,0.8405,0,2025-10-28 00:00:00
1761696000000,857,112898.44,113643.73,109200.00,110021.29,21079.7138,-826.9405,-826.9405,-826.9405,-1172.5786,345.6381,111579.6164,112073.8801,113215.2194,112669.3403,108334.5692,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,39.0330,3273.08,4626.8290,0.9604,0,2025-10-29 00:00:00
1761782400000,858,110021.30,111592.00,106304.34,108322.88,25988.8284,-1028.0165,-1028.0165,-1028.0165,-1143.6662,115.6497,110987.4825,111716.6420,113023.3629,112583.2718,108334.4529,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,37.2493,4076.5460,3863.7120,1.3685,0,2025-10-30 00:00:00
1761868800000,859,108322.87,111190.00,108275.28,109608.01,21518.2044,-1071.3218,-1071.3218,-1071.3218,-1129.1973,57.8755,110736.6693,111515.8199,112889.4275,112524.3557,108347.1251,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,47.2334,3818.22,3821.4080,0.7627,0,2025-10-31 00:00:00
1761955200000,860,109608.01,110564.49,109394.81,110098.10,7378.5043,-1053.9462,-1053.9462,-1053.9462,-1114.1471,60.2009,110620.5658,111380.7990,112779.9637,112476.3110,108364.5478,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,51.0409,3538.1580,3569.6450,0.3277,0,2025-11-01 00:00:00
1762041600000,861,110098.10,111250.01,109471.34,110540.68,12107.0009,-993.0165,-993.0165,-993.0165,-1089.9210,96.9045,110606.0411,111300.7877,112692.1487,112437.9817,108386.2008,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,54.4793,3118.8920,3541.2130,0.5023,0,2025-11-02 00:00:00
1762128000000,862,110540.69,110750.00,105306.56,106583.04,28681.1878,-1249.6723,-1249.6723,-1249.6723,-1121.8712,-127.8011,109874.5864,110851.4784,112452.5758,112322.0423,108368.2589,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,23.7326,3318.8340,3536.1870,1.5394,0,2025-11-03 00:00:00
1762214400000,863,106583.05,107299.00,98944.36,101497.22,50534.8738,-1842.2211,-1842.2211,-1842.2211,-1265.9412,-576.2799,108351.4289,109960.5966,112022.9540,112107.6894,108299.8904,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,14.6248,3932.23,3781.5015,2.2093,0,2025-11-04 00:00:00
1762300800000,864,101497.23,104534.74,98966.80,103885.16,33778.7757,-2094.9838,-2094.9838,-2094.9838,-1431.7497,-663.2341,107539.3800,109381.9836,111703.8248,111944.8670,108255.9627,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,28.3049,4462.8740,3832.1260,1.4530,0,2025-11-05 00:00:00
1762387200000,865,103885.16,104200.00,100300.95,101346.04,25814.6214,-2471.6937,-2471.6937,-2471.6937,-1639.7385,-831.9552,106413.3182,108616.6556,111297.6372,111734.9892,108187.2073,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,13.7588,5008.7480,3741.49,1.0421,0,2025-11-06 00:00:00
1762473600000,866,101346.04,104096.36,99260.86,103339.08,32059.5094,-2579.6803,-2579.6803,-2579.6803,-1827.7269,-751.9535,105854.3658,108114.0294,110985.5369,111568.7336,108138.9672,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,25.1765,5620.1140,3924.4250,1.2322,0,2025-11-07 00:00:00
1762560000000,867,103339.09,103406.22,101454.00,102312.94,12390.7798,-2716.7445,-2716.7445,-2716.7445,-2005.5304,-711.2141,105210.4702,107561.5447,110645.4350,111385.4506,108080.9968,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,19.2979,4921.87,3854.7005,0.5065,0,2025-11-08 00:00:00
1762646400000,868,102312.95,105495.62,101400.00,104722.96,16338.9710,-2600.9187,-2600.9187,-2600.9187,-2124.6081,-476.3106,105121.8320,107291.2033,110413.1811,111253.5201,108047.5835,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,33.1045,4070.0660,3844.3295,1.0654,0,2025-11-09 00:00:00
1762732800000,869,104722.95,106670.11,104265.02,106011.13,22682.2567,-2377.7718,-2377.7718,-2377.7718,-2175.2408,-202.5310,105283.5225,107169.2915,110240.5517,111149.7104,108027.3203,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,40.4842,3437.4960,3638.27,0.6611,0,2025-11-10 00:00:00
1762819200000,870,106011.13,107500.00,102476.09,103058.99,24196.5072,-2411.3429,-2411.3429,-2411.3429,-2222.4612,-188.8816,104879.0621,106777.8343,109958.9218,110989.4981,107977.8841,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,23.5719,3662.4680,3764.6060,1.3345,0,2025-11-11 00:00:00
1762905600000,871,103059.00,105333.33,100813.59,101654.37,20457.6391,-2522.2147,-2522.2147,-2522.2147,-2282.4119,-239.8028,104292.7544,106289.8853,109633.2531,110804.6441,107914.9636,Bearish,Bearish,Normal,PureRed,red,0,0,0,0,15.5251,3599.3160,3800.9125,1.1891,0,2025-11-12 00:00:00
